Index,id,propertyId,source,status,nightPriceÙ€native,nightPrice,weeklyPrice,monthlyPrice,cleaningFeeNative,numOfBaths,numOfRooms,occupancy,nightsBooked,rentalIncome,airbnbNeighborhoodId,name,address,airbnbNeighborhood,airbnbCity,state,capacityOfPeople,zip,propertyType,roomType,roomTypeCategory,amenities,reviewsCount,startRating,reviews,createdAt,updatedAt,numOfBeds,lat,lon,image,url,rental_income,neighborhood,nightRate,property_id,airbnbZIP
628,28614647,24452045,Airbnb,ACTIVE,80,75,0,0,50,1,1,94,344,2150,115729,"Cosy Studio near LAX, Forum, Inglewood","Inglewood, CA, United States",Inglewood,Los Angeles,CA,4,,House,Entire home/apt,entire_home,,205,5,,2021-01-30T09:36:59.000Z,2021-01-30T09:36:59.000Z,4,33.97286987,-118.3479004,https://a0.muscache.com/im/pictures/9b528f7a-95c1-440d-af56-5937d48b74d4.jpg?aki_policy=medium,,2115,"{'id': 115729, 'name': 'Inglewood'}",75,24452045,
629,28614604,13532232,Airbnb,ACTIVE,70,69,0,0,60,1,1,77,281,1616,115836,California Dreaminâ€™ - Your Home Away from Home,"Los Angeles, CA, United States",South LA,Los Angeles,CA,2,90008,Guesthouse,Entire home/apt,entire_home,,86,5,,2021-01-30T09:36:48.000Z,2021-01-30T09:36:48.000Z,2,34.01636124,-118.3227615,https://a0.muscache.com/im/pictures/ce0c14e3-fe64-4059-91f5-4897bbedf8f5.jpg?aki_policy=medium,,1593.9,"{'id': 115836, 'name': 'South LA'}",69,13532232,90008
630,28614676,14109044,Airbnb,ACTIVE,69,69,0,0,60,1,0,100,366,2105,115836,Upscale Newly Remodeled & Furnished Luxury Studio,"Los Angeles, CA, United States",South LA,Los Angeles,CA,2,90016,Townhouse,Entire home/apt,entire_home,,89,5,,2021-01-30T09:37:07.000Z,2021-01-30T09:37:07.000Z,1,34.02490997,-118.3403931,https://a0.muscache.com/im/pictures/76531817-9111-4c8a-84b0-2d7400fdc0bd.jpg?aki_policy=medium,,2070,"{'id': 115836, 'name': 'South LA'}",69,14109044,90016
631,28614543,14634810,Airbnb,ACTIVE,150,136,0,0,75,1,0,49,181,2051,115836,"Hip, Loft-Style Guesthouse with Meticulous Custom Design","Los Angeles, CA, United States",Mid-Wilshire,Los Angeles,CA,3,90016,Guesthouse,Entire home/apt,entire_home,,45,5,,2021-01-30T09:36:27.000Z,2021-01-30T09:36:27.000Z,1,34.03770065,-118.3376999,https://a0.muscache.com/im/pictures/628f1199-3e20-42a9-b279-b96b1f819ff9.jpg?aki_policy=medium,,1999.2,"{'id': 115836, 'name': 'Mid-Wilshire'}",136,14634810,90016
632,28614619,15942586,Airbnb,ACTIVE,140,150,0,0,165,1.5,3,71,240,3273,115836,HUGE historic home onMETRO(train)USC/COLISEUM,"Los Angeles, CA, United States",South LA,Los Angeles,CA,8,90018,House,Entire home/apt,entire_home,,28,5,,2021-01-30T09:36:50.000Z,2021-01-30T09:36:50.000Z,6,34.01948929,-118.3054276,https://a0.muscache.com/im/pictures/d03fc110-11bb-48e0-bd65-052d50e34611.jpg?aki_policy=medium,,3195,"{'id': 115836, 'name': 'South LA'}",150,15942586,90018
633,28614849,16179273,Airbnb,ACTIVE,225,225,0,0,85,1,1,4,14,286,115836,Private Mid-City Bungalow w/ Yard & Parking,"Los Angeles, CA, United States",Mid-Wilshire,Los Angeles,CA,2,90016,House,Entire home/apt,entire_home,,10,5,,2021-01-30T09:37:57.000Z,2021-01-30T09:37:57.000Z,1,34.03853989,-118.3374329,https://a0.muscache.com/im/pictures/84556a64-1597-4d36-b5bb-dcf81a82e89e.jpg?aki_policy=medium,,270,"{'id': 115836, 'name': 'Mid-Wilshire'}",225,16179273,90016
634,28614664,16480871,Airbnb,ACTIVE,99,150,0,0,65,1,2,40,148,1850,115836,"BRAND NEW 2bed/1bath House, Clean, Central, Airy","Los Angeles, CA, United States",South LA,Los Angeles,CA,6,90018,House,Entire home/apt,entire_home,,155,5,,2021-01-30T09:37:04.000Z,2021-01-30T09:37:04.000Z,2,34.03052139,-118.3231125,https://a0.muscache.com/im/pictures/15394a59-27e5-4e12-b2c0-ad5380e6bf71.jpg?aki_policy=medium,,1800,"{'id': 115836, 'name': 'South LA'}",150,16480871,90018
635,28614646,17811587,Airbnb,ACTIVE,70,80,0,0,40,1,0,60,220,1467,115836,Cozy Studio in the Heart of the City,"Los Angeles, CA, United States",Mid-City,Los Angeles,CA,2,90018,Guesthouse,Entire home/apt,entire_home,,212,5,,2021-01-30T09:36:59.000Z,2021-01-30T09:36:59.000Z,1,34.03622055,-118.3274689,https://a0.muscache.com/im/pictures/15f0a8aa-73bf-4faf-955f-7da78aada5e1.jpg?aki_policy=medium,,1440,"{'id': 115836, 'name': 'Mid-City'}",80,17811587,90018
636,28614652,18464882,Airbnb,ACTIVE,120,178,0,0,90,2,3,81,295,4376,115836,Modern 3 Bedroom 2 Bath Center of Los Angeles,"Los Angeles, CA, United States",West Adams,Los Angeles,CA,9,90006,Apartment,Entire home/apt,entire_home,,129,5,,2021-01-30T09:37:01.000Z,2021-01-30T09:37:01.000Z,3,34.04410172,-118.3046265,https://a0.muscache.com/im/pictures/32759cfd-03f2-4695-9806-13c432e356b0.jpg?aki_policy=medium,,4325.4,"{'id': 115836, 'name': 'West Adams'}",178,18464882,90006
637,28614637,18489591,Airbnb,ACTIVE,200,246,0,0,150,2,3,90,329,6745,115836,Modern and Stylish Spanish Bungalow,"Los Angeles, CA, United States",West Adams,Los Angeles,CA,6,90018,House,Entire home/apt,entire_home,,38,5,,2021-01-30T09:36:56.000Z,2021-01-30T09:36:56.000Z,3,34.02909088,-118.3266907,https://a0.muscache.com/im/pictures/200b40f4-dd19-4d53-9305-118f764be182.jpg?aki_policy=medium,,6642,"{'id': 115836, 'name': 'West Adams'}",246,18489591,90018
638,28614685,18546353,Airbnb,ACTIVE,300,300,0,0,100,2.5,4,50,182,4550,115836,Historic Craftsman Hayes Home,"Los Angeles, CA, United States",South LA,Los Angeles,CA,10,90018,House,Entire home/apt,entire_home,,27,5,,2021-01-30T09:37:10.000Z,2021-01-30T09:37:10.000Z,4,34.0251503,-118.3080978,https://a0.muscache.com/im/pictures/b538629d-db13-4dac-8329-a64f8617d3c5.jpg?aki_policy=medium,,4500,"{'id': 115836, 'name': 'South LA'}",300,18546353,90018
639,28614681,19390147,Airbnb,ACTIVE,100,96,0,0,50,1,0,71,261,2088,115836,"Sanitized, bright, spacious & centrally located!","Los Angeles, CA, United States",West Adams,Los Angeles,CA,2,90018,Guesthouse,Entire home/apt,entire_home,,196,5,,2021-01-30T09:37:09.000Z,2021-01-30T09:37:09.000Z,2,34.03079987,-118.3181686,https://a0.muscache.com/im/pictures/64ae7036-e39a-4c61-8b84-98be35aabc19.jpg?aki_policy=medium,,2044.8,"{'id': 115836, 'name': 'West Adams'}",96,19390147,90018
640,28614600,21539531,Airbnb,ACTIVE,133,190,0,0,90,3,3,62,208,3593,115836,Mid City 3 Bedroom 3 Bathroom 5 Queen Beds,"Los Angeles, CA, United States",West Adams,Los Angeles,CA,12,90019,Apartment,Entire home/apt,entire_home,,76,5,,2021-01-30T09:36:46.000Z,2021-01-30T09:36:46.000Z,0,34.04096985,-118.3130035,https://a0.muscache.com/im/pictures/8dc9ae70-dd79-484d-9c55-dcb205979836.jpg?aki_policy=medium,,3534,"{'id': 115836, 'name': 'West Adams'}",190,21539531,90019
641,28614700,21549800,Airbnb,ACTIVE,170,178,0,0,155,2,3,66,242,3590,115836,The Arlington House in Historic Jefferson Park,"Los Angeles, CA, United States",South LA,Los Angeles,CA,7,90018,House,Entire home/apt,entire_home,,49,5,,2021-01-30T09:37:14.000Z,2021-01-30T09:37:14.000Z,4,34.02051926,-118.3174591,https://a0.muscache.com/im/pictures/f1d64f5e-b078-4313-8129-2857149223ef.jpg?aki_policy=medium,,3524.4,"{'id': 115836, 'name': 'South LA'}",178,21549800,90018
642,28614588,21740966,Airbnb,ACTIVE,74,70,0,0,85,1,1,100,31,2170,115836,Peaceful luxury apartment in mid city Koreatown,"Los Angeles, CA, United States",West Adams,Los Angeles,CA,2,90018,Apartment,Entire home/apt,entire_home,,36,5,,2021-01-30T09:36:42.000Z,2021-01-30T09:36:42.000Z,2,34.03842163,-118.3080063,https://a0.muscache.com/im/pictures/833161af-2804-4a50-9cd7-424652542e84.jpg?aki_policy=medium,,2100,"{'id': 115836, 'name': 'West Adams'}",70,21740966,90018
643,28614564,22376820,Airbnb,ACTIVE,70,68,0,0,40,1,1,44,122,922,115836,The Peaceful Guesthouse,"Los Angeles, CA, United States",South LA,Los Angeles,CA,2,90008,Guesthouse,Entire home/apt,entire_home,,82,5,,2021-01-30T09:36:34.000Z,2021-01-30T09:36:34.000Z,1,34.01781845,-118.3222504,https://a0.muscache.com/im/pictures/8c3c1de9-e780-402a-9a74-d3739a4fff76.jpg?aki_policy=medium,,897.6,"{'id': 115836, 'name': 'South LA'}",68,22376820,90008
644,28614711,22943109,Airbnb,ACTIVE,135,145,0,0,150,1,2,74,272,3287,115836,Charming Mid-Century Inspired Apartment,"Los Angeles, CA, United States",South LA,Los Angeles,CA,4,90018,Apartment,Entire home/apt,entire_home,,42,5,,2021-01-30T09:37:17.000Z,2021-01-30T09:37:17.000Z,2,34.03179932,-118.3236923,https://a0.muscache.com/im/pictures/73ccad24-185e-4db1-b1e8-0c12a292ef4b.jpg?aki_policy=medium,,3219,"{'id': 115836, 'name': 'South LA'}",145,22943109,90018
645,28614716,23025543,Airbnb,ACTIVE,115,129,0,0,150,1,2,56,205,2204,115836,Explore Hip West Adams Eateries from a Sleek Mid-Century Gem,"Los Angeles, CA, United States",South LA,Los Angeles,CA,4,90018,Apartment,Entire home/apt,entire_home,,20,5,,2021-01-30T09:37:19.000Z,2021-01-30T09:37:19.000Z,2,34.03179932,-118.3236923,https://a0.muscache.com/im/pictures/86ad909f-faf2-4563-8031-f70d40eadaab.jpg?aki_policy=medium,,2167.2,"{'id': 115836, 'name': 'South LA'}",129,23025543,90018
646,28614705,24065646,Airbnb,ACTIVE,599,492,0,0,175,3,3,84,307,12587,115836,"Abba Casa - Private, Mediterranean Style Oasis","Los Angeles, CA, United States",South LA,Los Angeles,CA,8,90018,Villa,Entire home/apt,entire_home,,44,5,,2021-01-30T09:37:15.000Z,2021-01-30T09:37:15.000Z,3,34.03448105,-118.3281326,https://a0.muscache.com/im/pictures/3c49e811-3f75-4d67-94e5-22e102e2f992.jpg?aki_policy=medium,,12398.4,"{'id': 115836, 'name': 'South LA'}",492,24065646,90018
647,28614631,25016474,Airbnb,ACTIVE,130,146,0,0,200,1,3,60,221,2689,115836,Los Angeles swanky condo near L.A.'s hot spots,"Los Angeles, CA, United States",Mid-Wilshire,Los Angeles,CA,5,90018,Condominium,Entire home/apt,entire_home,,17,5,,2021-01-30T09:36:55.000Z,2021-01-30T09:36:55.000Z,3,34.0385704,-118.3291473,https://a0.muscache.com/im/pictures/8fb89cff-57da-4cb0-aa4e-2dd96763b604.jpg?aki_policy=medium,,2628,"{'id': 115836, 'name': 'Mid-Wilshire'}",146,25016474,90018
648,28614670,2560403,Airbnb,ACTIVE,43,42,399,1150,50,1,0,96,353,1236,115836,Modern Studio near Downtown/USC,"Los Angeles, CA, United States",West Adams,Los Angeles,CA,1,90018,Guest suite,Entire home/apt,entire_home,,175,5,,2021-01-30T09:37:06.000Z,2021-01-30T09:37:06.000Z,0,34.03390884,-118.3043976,https://a0.muscache.com/im/pictures/061c58b5-f63c-45d0-93ef-756c0adc042b.jpg?aki_policy=medium,,1209.6,"{'id': 115836, 'name': 'West Adams'}",42,2560403,90018
649,28614104,11606890,Airbnb,ACTIVE,89,89,0,0,75,1,1,87,292,2363,116206,Hillside Modern home/Gorgeous views,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,2,90031,Townhouse,Entire home/apt,entire_home,,28,5,,2021-01-30T09:34:26.000Z,2021-01-30T09:34:26.000Z,1,34.08094025,-118.2086792,https://a0.muscache.com/im/pictures/504d1244-a675-4859-a39e-be63933c6f1a.jpg?aki_policy=medium,,2322.9,"{'id': 116206, 'name': 'Lincoln Heights'}",89,11606890,90031
650,28614157,13586511,Airbnb,ACTIVE,95,95,0,0,55,1,0,89,299,2582,116206,Designer's Private Studio Garden Apt w/ Best Views,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,2,90031,Apartment,Entire home/apt,entire_home,,125,5,,2021-01-30T09:34:39.000Z,2021-01-30T09:34:39.000Z,1,34.07860184,-118.210228,https://a0.muscache.com/im/pictures/570851ae-a725-450e-865e-9dda08bb8c55.jpg?aki_policy=medium,,2536.5,"{'id': 116206, 'name': 'Lincoln Heights'}",95,13586511,90031
651,28614087,16164283,Airbnb,ACTIVE,185,173,0,0,80,1,2,95,346,4988,116206,Beautiful Hillside Retreat By DTLA,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,4,90031,House,Entire home/apt,entire_home,,26,5,,2021-01-30T09:34:19.000Z,2021-01-30T09:34:19.000Z,2,34.0801506,-118.211441,https://a0.muscache.com/im/pictures/21009724-96db-44f6-9fe2-f0b0a082654d.jpg?aki_policy=medium,,4930.5,"{'id': 116206, 'name': 'Lincoln Heights'}",173,16164283,90031
652,28614055,17164542,Airbnb,ACTIVE,110,98,0,0,120,2,2,95,348,2842,116206,Beautiful open floor plan near downtown w/ yard,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,6,90031,Bungalow,Entire home/apt,entire_home,,45,5,,2021-01-30T09:34:12.000Z,2021-01-30T09:34:12.000Z,5,34.06769943,-118.2213669,https://a0.muscache.com/im/pictures/54a96b0e-03eb-4dac-97a3-9ee5a0663ef9.jpg?aki_policy=medium,,2793,"{'id': 116206, 'name': 'Lincoln Heights'}",98,17164542,90031
653,28614065,17788570,Airbnb,ACTIVE,62,70,0,0,40,1,1,69,251,1464,116206,Our home in Lincoln heights,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,5,90031,Apartment,Entire home/apt,entire_home,,99,5,,2021-01-30T09:34:14.000Z,2021-01-30T09:34:14.000Z,4,34.07212067,-118.2140732,https://a0.muscache.com/im/pictures/62569154-48e1-4c44-86af-7f3de2a8288f.jpg?aki_policy=medium,,1449,"{'id': 116206, 'name': 'Lincoln Heights'}",70,17788570,90031
654,28614126,21191655,Airbnb,ACTIVE,178,220,0,0,275,3,5,75,276,5060,116206,LARGE 5 BEDROOMS 3BR CLOSE TO DT LA W/2PARKING,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,11,90033,Apartment,Entire home/apt,entire_home,,37,5,,2021-01-30T09:34:32.000Z,2021-01-30T09:34:32.000Z,5,34.05937958,-118.1988297,https://a0.muscache.com/im/pictures/miso/Hosting-21191655/original/1c8d9f8c-d667-4f4d-aa3c-0d2f4c7c33b6.jpeg?aki_policy=medium,,4950,"{'id': 116206, 'name': 'Lincoln Heights'}",220,21191655,90033
655,28614072,23208317,Airbnb,ACTIVE,189,225,0,0,285,3,5,58,214,4013,116206,2 STORY 5 BEDROOMS CLOSE TO DOWNTOWN LA.,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,11,90033,Apartment,Entire home/apt,entire_home,,36,4,,2021-01-30T09:34:15.000Z,2021-01-30T09:34:15.000Z,7,34.05992889,-118.1985703,https://a0.muscache.com/im/pictures/miso/Hosting-23208317/original/eeb489ff-4960-40ae-a5eb-615cd9ca2982.jpeg?aki_policy=medium,,3915,"{'id': 116206, 'name': 'Lincoln Heights'}",225,23208317,90033
656,28614048,24694748,Airbnb,ACTIVE,106,102,0,0,160,1,3,100,365,3103,116206,Beautiful Top-Level Duplex in Northeast LA w/ View,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,5,90031,Apartment,Entire home/apt,entire_home,,34,5,,2021-01-30T09:34:09.000Z,2021-01-30T09:34:09.000Z,3,34.07778931,-118.2103424,https://a0.muscache.com/im/pictures/eda65e58-c590-42bc-a116-d391d944d537.jpg?aki_policy=medium,,3060,"{'id': 116206, 'name': 'Lincoln Heights'}",102,24694748,90031
657,28614079,25738917,Airbnb,ACTIVE,150,110,0,0,45,1,1,69,251,2301,116206,Tiny House in the Heights,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,2,90031,Guesthouse,Entire home/apt,entire_home,,85,5,,2021-01-30T09:34:17.000Z,2021-01-30T09:34:17.000Z,1,34.08131027,-118.2086487,https://a0.muscache.com/im/pictures/828b563c-f0b3-40f3-91c1-a96540a75237.jpg?aki_policy=medium,,2277,"{'id': 116206, 'name': 'Lincoln Heights'}",110,25738917,90031
658,28614041,28488098,Airbnb,ACTIVE,53,51,0,0,40,1,0,61,149,950,116206,Studio Cottage in Tropical Garden,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,2,90031,Guesthouse,Entire home/apt,entire_home,,28,5,,2021-01-30T09:34:07.000Z,2021-01-30T09:34:07.000Z,1,34.08000946,-118.21035,https://a0.muscache.com/im/pictures/c3a0b957-2915-4a64-8ea2-b7d8fb813a57.jpg?aki_policy=medium,,933.3,"{'id': 116206, 'name': 'Lincoln Heights'}",51,28488098,90031
659,28614164,30694695,Airbnb,ACTIVE,250,282,0,0,260,4.5,5,74,272,6392,116206,Bright New and Modern Home (5 BR and 5 BATHROOMS),"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,10,90032,House,Entire home/apt,entire_home,,66,5,,2021-01-30T09:34:40.000Z,2021-01-30T09:34:40.000Z,8,34.08525085,-118.1903076,https://a0.muscache.com/im/pictures/e5e40880-b004-4dbb-8bb5-6b266916d7bf.jpg?aki_policy=medium,,6260.4,"{'id': 116206, 'name': 'Lincoln Heights'}",282,30694695,90032
660,28614172,32048318,Airbnb,ACTIVE,87,81,0,0,160,1,1,66,241,1627,116206,Tastefully remodeled home near DTLA & USC Keck,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,4,90032,Guesthouse,Entire home/apt,entire_home,,4,5,,2021-01-30T09:34:42.000Z,2021-01-30T09:34:42.000Z,1,34.07503128,-118.196312,https://a0.muscache.com/im/pictures/8605de15-35e6-4286-95a6-5d2b9d7f8a96.jpg?aki_policy=medium,,1603.8,"{'id': 116206, 'name': 'Lincoln Heights'}",81,32048318,90032
661,28614179,35287663,Airbnb,ACTIVE,68,110,0,0,35,1,1,91,332,3043,116206,Arroyo Home: an urban hillside retreat,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,2,90031,Bungalow,Entire home/apt,entire_home,,137,5,,2021-01-30T09:34:44.000Z,2021-01-30T09:34:44.000Z,1,34.07886124,-118.2085724,https://a0.muscache.com/im/pictures/c2d8c685-1a77-4f19-b619-042af0a70ac8.jpg?aki_policy=medium,,3003,"{'id': 116206, 'name': 'Lincoln Heights'}",110,35287663,90031
662,28614189,40239021,Airbnb,ACTIVE,65,63,0,0,50,1,1,86,314,1649,116206,Private Los Angeles apartment,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,6,90031,Guest suite,Entire home/apt,entire_home,,47,5,,2021-01-30T09:34:47.000Z,2021-01-30T09:34:47.000Z,3,34.0825386,-118.2105865,https://a0.muscache.com/im/pictures/dc1ccc4f-42cd-4220-aabb-c377295a228b.jpg?aki_policy=medium,,1625.4,"{'id': 116206, 'name': 'Lincoln Heights'}",63,40239021,90031
663,28614195,43818670,Airbnb,ACTIVE,198,235,0,0,285,3,4,77,189,5552,116206,LARGE 2 LEVLES 4bedrooms 3bath sleep 12 w/2parking,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,12,90031,Apartment,Entire home/apt,entire_home,,16,4,,2021-01-30T09:34:49.000Z,2021-01-30T09:34:49.000Z,5,34.07014847,-118.2216873,https://a0.muscache.com/im/pictures/miso/Hosting-43818670/original/309be1e0-c276-42f0-8606-e49966164eb4.jpeg?aki_policy=medium,,5428.5,"{'id': 116206, 'name': 'Lincoln Heights'}",235,43818670,90031
664,28614204,45115098,Airbnb,ACTIVE,229,219,0,0,269,3,4,70,129,4709,116206,Modern 2levels 4bedrooms 3 bathrooms with 2parking,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,10,90031,Condominium,Entire home/apt,entire_home,,10,5,,2021-01-30T09:34:51.000Z,2021-01-30T09:34:51.000Z,4,34.07022858,-118.2210999,https://a0.muscache.com/im/pictures/f6ed5536-39b4-4423-8216-580b2f3f6021.jpg?aki_policy=medium,,4599,"{'id': 116206, 'name': 'Lincoln Heights'}",219,45115098,90031
665,28614219,45450530,Airbnb,ACTIVE,239,233,0,0,279,3,4,66,101,4707,116206,Large levels 4 Bedrooms 3 Bathroom by Downtown LA,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,10,90031,Condominium,Entire home/apt,entire_home,,8,4,,2021-01-30T09:34:54.000Z,2021-01-30T09:34:54.000Z,5,34.06864166,-118.2208176,https://a0.muscache.com/im/pictures/miso/Hosting-45450530/original/dc45f866-0824-4318-9015-78073d7eaaee.jpeg?aki_policy=medium,,4613.4,"{'id': 116206, 'name': 'Lincoln Heights'}",233,45450530,90031
666,28614209,45451066,Airbnb,ACTIVE,229,222,0,0,279,3,4,63,96,4262,116206,Modern 4 Bedrooms 3 Bathroom close to DT LA,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,10,90031,Condominium,Entire home/apt,entire_home,,9,5,,2021-01-30T09:34:52.000Z,2021-01-30T09:34:52.000Z,4,34.06930161,-118.2198334,https://a0.muscache.com/im/pictures/miso/Hosting-45451066/original/13de9310-fa18-4c55-8602-80b58eec02e0.jpeg?aki_policy=medium,,4195.8,"{'id': 116206, 'name': 'Lincoln Heights'}",222,45451066,90031
667,28614224,46527472,Airbnb,ACTIVE,229,207,0,0,275,3,4,53,49,3381,116206,Modernly Furnished 4 Bedrooms close to Downtown LA,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,10,90031,Condominium,Entire home/apt,entire_home,,4,4,,2021-01-30T09:34:56.000Z,2021-01-30T09:34:56.000Z,4,34.06850815,-118.2213287,https://a0.muscache.com/im/pictures/8b2e63ff-3d57-4284-aeac-2e66220ad78c.jpg?aki_policy=medium,,3291.3,"{'id': 116206, 'name': 'Lincoln Heights'}",207,46527472,90031
668,28614232,46528927,Airbnb,ACTIVE,229,200,0,0,279,3,4,53,49,3267,116206,Large 2 Levels 4bedrooms 3bath sleep 12 w/2parking,"Los Angeles, CA, United States",Lincoln Heights,Los Angeles,CA,10,90031,Condominium,Entire home/apt,entire_home,,3,5,,2021-01-30T09:34:58.000Z,2021-01-30T09:34:58.000Z,5,34.06951904,-118.2193604,https://a0.muscache.com/im/pictures/1ac1f068-9d41-4bbd-bf79-1ff1419f13de.jpg?aki_policy=medium,,3180,"{'id': 116206, 'name': 'Lincoln Heights'}",200,46528927,90031
669,28614162,11191437,Airbnb,ACTIVE,120,86,0,0,100,1,1,16,55,430,116415,"Beautiful, Large Guesthouse 400 SQF","Los Angeles, CA, United States",Mar Vista,Los Angeles,CA,2,90066,Guesthouse,Entire home/apt,entire_home,,107,5,,2021-01-30T09:34:39.000Z,2021-01-30T09:34:39.000Z,1,34.00001144,-118.4452667,https://a0.muscache.com/im/pictures/97021b76-8971-424b-a51e-c4e9a043daa2.jpg?aki_policy=medium,,412.8,"{'id': 116415, 'name': 'Mar Vista'}",86,11191437,90066
670,28614296,11302528,Airbnb,out of market range,140,147,0,0,45,1,0,99,362,4435,116415,Stylish Guesthouse Close to Beach in Mar Vista,"Los Angeles, CA, United States",Mar Vista,Los Angeles,CA,2,90066,Guesthouse,Entire home/apt,entire_home,,292,,,2021-01-30T09:35:15.000Z,2021-01-30T09:35:15.000Z,1,34.00568008,-118.4478683,https://a0.muscache.com/im/pictures/monet/Select-11302528/original/078ddeff-d58f-4e6e-8f15-28d052fad8b1?aki_policy=medium,,4365.9,"{'id': 116415, 'name': 'Mar Vista'}",147,11302528,90066
671,28614222,11758188,Airbnb,ACTIVE,109,103,0,0,40,1,1,95,349,2996,116415,"Stylish, Cozy Bungalow with Modern Design","Los Angeles, CA, United States",Mar Vista,Los Angeles,CA,2,90034,Guesthouse,Entire home/apt,entire_home,,251,5,,2021-01-30T09:34:56.000Z,2021-01-30T09:34:56.000Z,1,34.02185059,-118.4212494,https://a0.muscache.com/im/pictures/04e1eacb-e202-42e3-b0bc-e755b0d86df2.jpg?aki_policy=medium,,2935.5,"{'id': 116415, 'name': 'Mar Vista'}",103,11758188,90034
672,28614372,12040176,Airbnb,ACTIVE,220,200,0,0,250,2,3,38,116,2320,116415,Perfect LA Summer Adventure House,"Los Angeles, CA, United States",Mar Vista,Los Angeles,CA,5,90066,House,Entire home/apt,entire_home,,5,5,,2021-01-30T09:35:39.000Z,2021-01-30T09:35:39.000Z,3,34.0067482,-118.4347076,https://a0.muscache.com/im/pictures/ea177d24-8a6d-4605-8e3f-c76c45a8baad.jpg?aki_policy=medium,,2280,"{'id': 116415, 'name': 'Mar Vista'}",200,12040176,90066
673,28614316,12828541,Airbnb,ACTIVE,150,131,0,0,99,1,2,65,238,2598,116415,"Gorgeous Guest Suite by Venice, Santa Monica & LAX","Los Angeles, CA, United States",Mar Vista,Los Angeles,CA,4,90034,Apartment,Entire home/apt,entire_home,,178,5,,2021-01-30T09:35:22.000Z,2021-01-30T09:35:22.000Z,2,34.01905823,-118.4239731,https://a0.muscache.com/im/pictures/6c7c9de7-8160-4ca2-aa8f-8394b339816a.jpg?aki_policy=medium,,2554.5,"{'id': 116415, 'name': 'Mar Vista'}",131,12828541,90034
674,28614207,13396509,Airbnb,ACTIVE,81,84,0,0,40,1,1,55,201,1407,116415,Bonita Mar Vista Guest House,"Los Angeles, CA, United States",Mar Vista,Los Angeles,CA,2,90066,House,Entire home/apt,entire_home,,264,5,,2021-01-30T09:34:52.000Z,2021-01-30T09:34:52.000Z,2,34.00518036,-118.4326706,https://a0.muscache.com/im/pictures/e1629429-8779-434a-a582-a68263e77d4a.jpg?aki_policy=medium,,1386,"{'id': 116415, 'name': 'Mar Vista'}",84,13396509,90066
675,28614199,13689374,Airbnb,ACTIVE,115,115,0,0,45,1,1,27,75,958,116415,Charming Guest House.,"Los Angeles, CA, United States",Mar Vista,Los Angeles,CA,2,90066,Cottage,Entire home/apt,entire_home,,104,5,,2021-01-30T09:34:50.000Z,2021-01-30T09:34:50.000Z,0,33.99835968,-118.4408875,https://a0.muscache.com/im/pictures/bce5b03a-f307-422d-9e67-a28ef8097479.jpg?aki_policy=medium,,931.5,"{'id': 116415, 'name': 'Mar Vista'}",115,13689374,90066
676,28614263,14672970,Airbnb,ACTIVE,65,74,0,0,200,1,1,57,209,1289,116415,West LA Mar Vista Apartment,"Los Angeles, CA, United States",Mar Vista,Los Angeles,CA,4,90066,Apartment,Entire home/apt,entire_home,,229,5,,2021-01-30T09:35:06.000Z,2021-01-30T09:35:06.000Z,2,34.01087952,-118.4268723,https://a0.muscache.com/im/pictures/ebc5cfe1-0461-4e27-a0e1-7ded469ab987.jpg?aki_policy=medium,,1265.4,"{'id': 116415, 'name': 'Mar Vista'}",74,14672970,90066
677,28614422,15396645,Airbnb,ACTIVE,400,429,0,0,250,2,2,19,46,2467,116415,Bright European Style House in Venice Beach (2BDR),"Los Angeles, CA, United States",Mar Vista,Los Angeles,CA,5,90066,House,Entire home/apt,entire_home,,19,5,,2021-01-30T09:35:53.000Z,2021-01-30T09:35:53.000Z,2,34.00003815,-118.4434586,https://a0.muscache.com/im/pictures/ade21d28-d306-49e5-8830-465bcd04aa48.jpg?aki_policy=medium,,2445.3,"{'id': 116415, 'name': 'Mar Vista'}",429,15396645,90066
